#years	seasons	measurements	sites	entries	populations	replications	blocks	rows	cols	trait_1	trait_2	trait_3
2026	Winter	2026-06-03	site_2	entry_024	pop_1	replication_1	block_09	row_02	col_17	12.089473069196144	270.8061381118949	275.6155911739864
2026	Winter	2026-06-03	site_2	entry_025	pop_1	replication_1	block_04	row_05	col_08	12.617534948891404	263.01913978328787	262.4581037946785
2026	Winter	2026-06-03	site_2	entry_026	pop_1	replication_1	block_06	row_01	col_12	11.989291917708	239.72192179201687	266.03322514311157
2026	Winter	2026-06-03	site_2	entry_027	pop_1	replication_1	block_06	row_05	col_12	12.810456765530185	245.96712694574137	NA
2026	Winter	2026-06-03	site_2	entry_028	pop_1	replication_1	block_05	row_04	col_09	11.991518685153462	264.675134521638	254.8913776664847
2026	Winter	2026-06-03	site_2	entry_029	pop_1	replication_1	block_01	row_04	col_01	11.45823324291404	236.43759699692015	260.5174764898101
2026	Winter	2026-06-03	site_2	entry_030	pop_1	replication_1	block_09	row_01	col_17	12.360035622903307	239.08453844111315	274.26561782025146
2026	Winter	2026-06-03	site_2	entry_031	pop_1	replication_1	block_10	row_01	col_19	10.349354624444198	258.35768644504174	255.4461238286087
2026	Winter	2026-06-03	site_2	entry_032	pop_1	replication_1	block_01	row_03	col_02	12.203093023563477	262.5374467865463	261.7055614251801
2026	Winter	2026-06-03	site_2	entry_033	pop_1	replication_1	block_04	row_02	col_07	12.95158388600626	290.80803836704706	252.17321861342967
2026	Winter	2026-06-03	site_2	entry_034	pop_2	replication_1	block_10	row_05	col_19	12.240167391544366	238.5263458331475	264.95690558336435
2026	Winter	2026-06-03	site_2	entry_035	pop_2	replication_1	block_07	row_01	col_13	11.848991678572554	255.91344605009698	267.64729971821066
2026	Winter	2026-06-03	site_2	entry_036	pop_2	replication_1	block_02	row_01	col_03	NA	246.2232131161927	271.9611591637806
2026	Winter	2026-06-03	site_2	entry_037	pop_2	replication_1	block_10	row_04	col_20	10.605705712400615	264.1063012254153	264.93597179706995
2026	Winter	2026-06-03	site_2	entry_038	pop_2	replication_1	block_05	row_03	col_10	12.446035845983667	264.415027409469	271.93060907805176
2026	Winter	2026-06-03	site_2	entry_039	pop_2	replication_1	block_02	row_03	col_04	12.156947277597572	237.02403051131694	257.486342969791
2026	Winter	2026-06-03	site_2	entry_040	pop_2	replication_1	block_02	row_03	col_03	10.69941305614581	262.8662288215338	260.85766488750755
2026	Winter	2026-06-03	site_2	entry_041	pop_2	replication_1	block_03	row_03	col_05	12.86269203967261	267.962465507328	256.3454932029927
2026	Winter	2026-06-03	site_2	entry_042	pop_2	replication_1	block_10	row_05	col_20	13.773289272028522	233.23122944070926	273.5402826321804
2026	Winter	2026-06-03	site_2	entry_043	pop_2	replication_1	block_01	row_02	col_01	11.65597563776457	NA	263.0389548614277
2026	Winter	2026-06-03	site_2	entry_044	pop_2	replication_1	block_10	row_02	col_19	11.29582554442198	232.00895459851012	259.533233722745
2026	Winter	2026-06-03	site_2	entry_045	pop_2	replication_1	block_09	row_05	col_18	11.479142106909695	268.0281485327176	278.44570170440824
2026	Winter	2026-06-03	site_2	entry_046	pop_2	replication_1	block_02	row_05	col_03	12.705326509039125	232.16264223033065	259.3981092822414
2026	Winter	2026-06-03	site_2	entry_047	pop_2	replication_1	block_01	row_05	col_01	10.072445209195651	271.33941487139566	265.2854911491842
2026	Winter	2026-06-03	site_2	entry_048	pop_2	replication_1	block_05	row_01	col_10	13.987271551346549	250.2640042348726	267.90632868006384
2026	Winter	2026-06-03	site_2	entry_049	pop_2	replication_1	block_08	row_05	col_15	12.410896144351666	248.70311771664973	251.08841882320516
2026	Winter	2026-06-03	site_2	entry_050	pop_2	replication_1	block_05	row_05	col_10	13.11363706172351	243.84663069903655	NA
2026	Winter	2026-06-03	site_2	entry_051	pop_2	replication_1	block_07	row_05	col_13	12.642107992981549	250.9689245272067	NA
2026	Winter	2026-06-03	site_2	entry_052	pop_2	replication_1	block_01	row_01	col_02	9.889742678260038	284.77735842905156	260.8965898380646
2026	Winter	2026-06-03	site_2	entry_053	pop_2	replication_1	block_08	row_05	col_16	11.32953927631579	247.8254287753804	272.12046849089614
2026	Winter	2026-06-03	site_2	entry_054	pop_2	replication_1	block_02	row_05	col_04	12.746332376170209	229.08122058409123	261.8514759941211
2026	Winter	2026-06-03	site_2	entry_055	pop_2	replication_1	block_07	row_05	col_14	12.037172309522692	256.68695590495906	273.7609583864083
2026	Winter	2026-06-03	site_2	entry_056	pop_2	replication_1	block_09	row_02	col_18	11.332128154092409	254.133447905221	272.1515795897038
2026	Winter	2026-06-03	site_2	entry_057	pop_2	replication_1	block_09	row_04	col_18	13.288091344086768	238.5939124996844	273.04605449680054
2026	Winter	2026-06-03	site_2	entry_058	pop_2	replication_1	block_09	row_03	col_18	13.860542111697333	246.81574602452847	267.8820442418407
2026	Winter	2026-06-03	site_2	entry_059	pop_2	replication_1	block_01	row_05	col_02	12.961533577360498	244.36959348019397	257.2319897035638
2026	Winter	2026-06-03	site_2	entry_060	pop_2	replication_1	block_02	row_04	col_04	11.44746641117692	249.4123679968259	275.9947540807731
2026	Winter	2026-06-03	site_2	entry_061	pop_2	replication_1	block_10	row_03	col_20	11.940381701764181	237.50970584730993	272.3928378326233
2026	Winter	2026-06-03	site_2	entry_062	pop_2	replication_1	block_04	row_02	col_08	13.373987923689837	249.4328053014235	277.38357354404104
2026	Winter	2026-06-03	site_2	entry_063	pop_2	replication_1	block_03	row_05	col_05	11.883165008202061	266.99600053190414	NA
2026	Winter	2026-06-03	site_2	entry_064	pop_2	replication_1	block_10	row_03	col_19	13.2292803583525	238.96390483476384	253.3293398637926
2026	Winter	2026-06-03	site_2	entry_065	pop_2	replication_1	block_08	row_01	col_16	12.687460961724579	268.84283161091327	267.58605064636197
2026	Winter	2026-06-03	site_2	entry_066	pop_2	replication_1	block_01	row_03	col_01	11.297264584519178	256.1115317521197	273.86012464909334
2026	Winter	2026-06-03	site_2	entry_067	pop_3	replication_1	block_04	row_04	col_07	13.051502198244318	233.1696584155987	NA
2026	Winter	2026-06-03	site_2	entry_068	pop_3	replication_1	block_09	row_03	col_17	12.695989985792254	270.2773095454516	274.12967748239083
2026	Winter	2026-06-03	site_2	entry_069	pop_3	replication_1	block_05	row_05	col_09	10.441634723416417	239.45396934722461	254.0998408133345
2026	Winter	2026-06-03	site_2	entry_070	pop_3	replication_1	block_01	row_02	col_02	11.816652942033498	237.7325848071592	264.7904545254203
2026	Winter	2026-06-03	site_2	entry_071	pop_3	replication_1	block_06	row_05	col_11	10.53361434409496	263.55436119243177	264.79757252977197
2026	Winter	2026-06-03	site_2	entry_072	pop_3	replication_1	block_08	row_01	col_15	12.185851900507593	242.06484814068435	260.11693937874
2026	Winter	2026-06-03	site_2	entry_073	pop_3	replication_1	block_02	row_02	col_03	12.013304108926985	261.6585496428346	260.8796454877995
2026	Winter	2026-06-03	site_2	entry_074	pop_3	replication_1	block_05	row_01	col_09	11.958850675072181	256.75945227189277	280.64200982392765
2026	Winter	2026-06-03	site_2	entry_075	pop_3	replication_1	block_07	row_01	col_14	13.903396794659766	236.94902842188463	274.11787913618116
2026	Winter	2026-06-03	site_2	entry_076	pop_3	replication_1	block_08	row_04	col_16	14.098602583590855	247.76835670533288	275.11162240109957
2026	Winter	2026-06-03	site_2	entry_077	pop_3	replication_1	block_04	row_04	col_08	11.886464047265939	268.9637349492092	275.8405526469956
2026	Winter	2026-06-03	site_2	entry_078	pop_3	replication_1	block_03	row_02	col_05	11.411420630982532	292.2337699331214	259.66567167693313
2026	Winter	2026-06-03	site_2	entry_079	pop_3	replication_1	block_06	row_03	col_12	10.625427792870731	268.42043726708806	258.7856718343155
2026	Winter	2026-06-03	site_2	entry_080	pop_3	replication_1	block_06	row_03	col_11	11.68036300321792	251.9117875152968	NA
2026	Winter	2026-06-03	site_2	entry_081	pop_3	replication_1	block_06	row_04	col_11	10.973969635360707	267.19694195049436	263.14586487791127
2026	Winter	2026-06-03	site_2	entry_082	pop_3	replication_1	block_10	row_01	col_20	11.808369666407712	257.85508468164574	259.71166422648525
2026	Winter	2026-06-03	site_2	entry_083	pop_3	replication_1	block_04	row_01	col_08	12.11794321850864	234.0807288077951	262.93008128475947
2026	Winter	2026-06-03	site_2	entry_084	pop_3	replication_1	block_06	row_01	col_11	12.282397394400865	240.416725845702	276.0403242148861
2026	Winter	2026-06-03	site_2	entry_085	pop_3	replication_1	block_07	row_03	col_13	NA	238.5867334231271	261.7573200854663
2026	Winter	2026-06-03	site_2	entry_086	pop_3	replication_1	block_03	row_02	col_06	13.872911177664243	261.8154643503005	266.7552202855108
2026	Winter	2026-06-03	site_2	entry_087	pop_3	replication_1	block_06	row_02	col_12	12.540846313323325	270.3241683961831	264.0664525480365
2026	Winter	2026-06-03	site_2	entry_088	pop_3	replication_1	block_04	row_05	col_07	10.374872689691436	258.6725908234111	260.63298500469307
2026	Winter	2026-06-03	site_2	entry_089	pop_3	replication_1	block_06	row_02	col_11	12.522616704177038	241.60899662474534	264.8660572900896
2026	Winter	2026-06-03	site_2	entry_090	pop_3	replication_1	block_03	row_05	col_06	11.626733843039288	252.38446009790903	260.8990374819987
2026	Winter	2026-06-03	site_2	entry_091	pop_3	replication_1	block_04	row_01	col_07	12.09467250449677	254.64256697359772	264.759560431388
2026	Winter	2026-06-03	site_2	entry_092	pop_3	replication_1	block_02	row_02	col_04	12.039359803000488	274.99204129660484	252.05431337900816
2026	Winter	2026-06-03	site_2	entry_093	pop_3	replication_1	block_08	row_02	col_15	12.79319763063135	257.06359652523923	257.2701666576671
2026	Winter	2026-06-03	site_2	entry_094	pop_3	replication_1	block_06	row_04	col_12	14.111009839181069	246.81349420528065	267.46584694183633
2026	Winter	2026-06-03	site_2	entry_095	pop_3	replication_1	block_05	row_03	col_09	12.598195663187306	268.1688278650456	262.86823712155234
2026	Winter	2026-06-03	site_2	entry_096	pop_3	replication_1	block_03	row_03	col_06	11.19478334113345	240.38662738260942	268.4668350411399
2026	Winter	2026-06-03	site_2	entry_097	pop_3	replication_1	block_09	row_04	col_17	14.206704903590712	237.2225513353695	263.03228618041425
2026	Winter	2026-06-03	site_2	entry_098	pop_3	replication_1	block_05	row_02	col_10	11.005700580292553	245.90125657531877	264.60697341199574
2026	Winter	2026-06-03	site_2	entry_099	pop_3	replication_1	block_04	row_03	col_07	12.750294001749877	248.06839547359016	261.27012033874917
2026	Winter	2026-06-03	site_2	entry_100	pop_3	replication_1	block_08	row_02	col_16	12.92379044317546	249.83061620129533	264.49581021098584
2026	Winter	2026-06-03	site_2	entry_001	pop_1	replication_2	block_04	row_06	col_07	11.532128823619486	256.51586726890656	273.3079051532733
2026	Winter	2026-06-03	site_2	entry_002	pop_1	replication_2	block_02	row_08	col_04	11.550465527150822	244.63148503092722	277.81482298625224
2026	Winter	2026-06-03	site_2	entry_003	pop_1	replication_2	block_09	row_09	col_17	12.20033206476724	252.55748277937812	259.48156997624704
2026	Winter	2026-06-03	site_2	entry_004	pop_1	replication_2	block_06	row_10	col_12	12.482209256662449	244.9165156140468	261.25993252368187
2026	Winter	2026-06-03	site_2	entry_005	pop_1	replication_2	block_09	row_10	col_17	12.51387951235748	264.25091653823347	261.6737119761512
2026	Winter	2026-06-03	site_2	entry_006	pop_1	replication_2	block_10	row_09	col_19	11.38553119846765	236.42210601352576	271.0511567897713
2026	Winter	2026-06-03	site_2	entry_007	pop_1	replication_2	block_02	row_06	col_04	11.341834592233088	254.3169877312645	271.846428584921
2026	Winter	2026-06-03	site_2	entry_008	pop_1	replication_2	block_09	row_06	col_18	13.40381560302495	NA	270.43368693417716
2026	Winter	2026-06-03	site_2	entry_009	pop_1	replication_2	block_03	row_10	col_05	12.379277573474733	229.51928589298544	258.0323924949587
2026	Winter	2026-06-03	site_2	entry_010	pop_1	replication_2	block_02	row_10	col_03	11.982137196035014	268.97471304458566	259.4357664315231
2026	Winter	2026-06-03	site_2	entry_011	pop_1	replication_2	block_04	row_09	col_07	11.837315566349929	247.76539144064506	257.63405356332447
2026	Winter	2026-06-03	site_2	entry_012	pop_1	replication_2	block_05	row_06	col_10	13.0012172981705	254.69297660122794	276.3775290873066
2026	Winter	2026-06-03	site_2	entry_013	pop_1	replication_2	block_09	row_10	col_18	12.350535329801557	241.8972441690066	262.5327708264286
2026	Winter	2026-06-03	site_2	entry_014	pop_1	replication_2	block_10	row_07	col_20	11.324894374725986	253.23395769319666	271.98549946100064
2026	Winter	2026-06-03	site_2	entry_015	pop_1	replication_2	block_07	row_06	col_13	10.97335350604263	255.2895428885122	275.6748579869112
2026	Winter	2026-06-03	site_2	entry_016	pop_1	replication_2	block_02	row_09	col_03	10.48448039444813	257.07721125348354	270.5510985685548
2026	Winter	2026-06-03	site_2	entry_017	pop_1	replication_2	block_10	row_07	col_19	12.456138130615145	222.510732327155	277.166208741649
2026	Winter	2026-06-03	site_2	entry_018	pop_1	replication_2	block_07	row_06	col_14	9.977554973379844	234.0485536150781	261.85294113888494
2026	Winter	2026-06-03	site_2	entry_019	pop_1	replication_2	block_06	row_07	col_12	14.36828451825749	254.1596045386928	265.9105725681887
2026	Winter	2026-06-03	site_2	entry_020	pop_1	replication_2	block_10	row_08	col_20	12.644452597169376	254.59230099388438	266.64143337074336
2026	Winter	2026-06-03	site_2	entry_021	pop_1	replication_2	block_04	row_06	col_08	10.82769131182659	274.7376092629143	258.6857673446362
2026	Winter	2026-06-03	site_2	entry_022	pop_1	replication_2	block_05	row_06	col_09	10.686632867010038	263.9350463713226	271.8711368532933
2026	Winter	2026-06-03	site_2	entry_023	pop_1	replication_2	block_09	row_07	col_18	13.467326342037333	249.28268356593637	271.9801422335639
2026	Winter	2026-06-03	site_2	entry_024	pop_1	replication_2	block_07	row_08	col_13	11.946382406513562	270.80427558811004	275.6098306227389
2026	Winter	2026-06-03	site_2	entry_025	pop_1	replication_2	block_06	row_09	col_12	12.738793113943132	263.01751210747295	262.49509911763226
2026	Winter	2026-06-03	site_2	entry_026	pop_1	replication_2	block_03	row_07	col_06	11.739016347534239	NA	266.07903093841867
2026	Winter	2026-06-03	site_2	entry_027	pop_1	replication_2	block_06	row_06	col_11	12.73399205893312	245.96696768134666	275.18894410521835
2026	Winter	2026-06-03	site_2	entry_028	pop_1	replication_2	block_07	row_09	col_13	11.924626672955887	264.67285682808	254.90245561677932
2026	Winter	2026-06-03	site_2	entry_029	pop_1	replication_2	block_05	row_10	col_09	11.592946631122178	236.4355800939807	260.5281948634486
2026	Winter	2026-06-03	site_2	entry_030	pop_1	replication_2	block_08	row_09	col_15	12.158522625534953	239.0820566941921	274.26608148237096
2026	Winter	2026-06-03	site_2	entry_031	pop_1	replication_2	block_07	row_07	col_13	10.270756648809387	258.35375099713315	255.4969971572218
2026	Winter	2026-06-03	site_2	entry_032	pop_1	replication_2	block_01	row_08	col_02	12.135629000132067	262.536523599892	261.6946546787803
2026	Winter	2026-06-03	site_2	entry_033	pop_1	replication_2	block_10	row_10	col_19	12.91668780278731	290.8073613855162	252.1809371237393
2026	Winter	2026-06-03	site_2	entry_034	pop_2	replication_2	block_05	row_10	col_10	12.283861797418922	238.5276791406779	265.003311955788
2026	Winter	2026-06-03	site_2	entry_035	pop_2	replication_2	block_08	row_09	col_16	11.722737410948914	255.9139101807371	267.60814232356205
2026	Winter	2026-06-03	site_2	entry_036	pop_2	replication_2	block_03	row_08	col_05	12.762084760743136	246.22522630630363	271.97540124463046
2026	Winter	2026-06-03	site_2	entry_037	pop_2	replication_2	block_08	row_06	col_16	10.656563311086927	264.1059833035085	264.94548562183394
2026	Winter	2026-06-03	site_2	entry_038	pop_2	replication_2	block_02	row_07	col_03	12.382436183758132	264.4136588735704	271.9446293361475
2026	Winter	2026-06-03	site_2	entry_039	pop_2	replication_2	block_08	row_07	col_16	12.085471891975898	237.0226923236557	257.5008827888533
2026	Winter	2026-06-03	site_2	entry_040	pop_2	replication_2	block_09	row_08	col_18	10.692855210237754	262.8657765889354	260.90405290035034
2026	Winter	2026-06-03	site_2	entry_041	pop_2	replication_2	block_02	row_06	col_03	NA	267.9606228162058	256.38290627418303
2026	Winter	2026-06-03	site_2	entry_042	pop_2	replication_2	block_03	row_10	col_06	13.925272589829241	233.23033926452655	273.528828752067
2026	Winter	2026-06-03	site_2	entry_043	pop_2	replication_2	block_01	row_06	col_01	11.584220592333132	236.74358780836408	263.03379656582854
2026	Winter	2026-06-03	site_2	entry_044	pop_2	replication_2	block_05	row_07	col_10	11.131115235189629	232.00702522300446	259.5575575370205
2026	Winter	2026-06-03	site_2	entry_045	pop_2	replication_2	block_03	row_07	col_05	11.37279366951574	NA	278.44587433014476
2026	Winter	2026-06-03	site_2	entry_046	pop_2	replication_2	block_07	row_09	col_14	12.73058803029245	232.15993743872878	259.40393963279394
2026	Winter	2026-06-03	site_2	entry_047	pop_2	replication_2	block_09	row_08	col_17	NA	271.3377958286001	265.27931749428706
2026	Winter	2026-06-03	site_2	entry_048	pop_2	replication_2	block_08	row_08	col_16	13.936832889349178	250.26425915417596	267.85799464078696
2026	Winter	2026-06-03	site_2	entry_049	pop_2	replication_2	block_10	row_09	col_20	12.35594420854097	248.70362432511334	251.11293385970004
